physio_file	candidate_bold	mapping_confidence	reason
/lustre06/project/6001995/raw_original/Control/SUBC23_Session02_2024APR22/SUBC23_Session02_2024APR22_Peripheral/SUBC23_Session02_2024APR22.pmu	/lustre07/scratch/alexrees/bids/sub-022/ses-02/func/sub-022_ses-02_task-fmri_run-07_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC23_Session02_2024APR22/SUBC23_Session02_2024APR22_Peripheral/SUBC23_Session02_2024APR22.pmu	/lustre07/scratch/alexrees/bids/sub-022/ses-02/func/sub-022_ses-02_task-movie_run-01_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC23_Session02_2024APR22/SUBC23_Session02_2024APR22_Peripheral/SUBC23_Session02_2024APR22.pmu	/lustre07/scratch/alexrees/bids/sub-022/ses-02/func/sub-022_ses-02_task-movie_run-03_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC23_Session02_2024APR22/SUBC23_Session02_2024APR22_Peripheral/SUBC23_Session02_2024APR22.pmu	/lustre07/scratch/alexrees/bids/sub-022/ses-02/func/sub-022_ses-02_task-movie_run-05_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC23_Session02_2024APR22/SUBC23_Session02_2024APR22_Peripheral/SUBC23_Session02_2024APR22.pmu	/lustre07/scratch/alexrees/bids/sub-022/ses-02/func/sub-022_ses-02_task-movie_run-07_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC23_Session02_2024APR22/SUBC23_Session02_2024APR22_Peripheral/SUBC23_Session02_2024APR22.pmu	/lustre07/scratch/alexrees/bids/sub-022/ses-02/func/sub-022_ses-02_task-rest_run-01_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC23_Session02_2024APR22/SUBC23_Session02_2024APR22_Peripheral/SUBC23_Session02_2024APR22.puls	/lustre07/scratch/alexrees/bids/sub-022/ses-02/func/sub-022_ses-02_task-control_run-01_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC23_Session02_2024APR22/SUBC23_Session02_2024APR22_Peripheral/SUBC23_Session02_2024APR22.puls	/lustre07/scratch/alexrees/bids/sub-022/ses-02/func/sub-022_ses-02_task-control_run-03_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC23_Session02_2024APR22/SUBC23_Session02_2024APR22_Peripheral/SUBC23_Session02_2024APR22.puls	/lustre07/scratch/alexrees/bids/sub-022/ses-02/func/sub-022_ses-02_task-control_run-05_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC23_Session02_2024APR22/SUBC23_Session02_2024APR22_Peripheral/SUBC23_Session02_2024APR22.puls	/lustre07/scratch/alexrees/bids/sub-022/ses-02/func/sub-022_ses-02_task-fmri_run-01_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC23_Session02_2024APR22/SUBC23_Session02_2024APR22_Peripheral/SUBC23_Session02_2024APR22.puls	/lustre07/scratch/alexrees/bids/sub-022/ses-02/func/sub-022_ses-02_task-fmri_run-03_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC23_Session02_2024APR22/SUBC23_Session02_2024APR22_Peripheral/SUBC23_Session02_2024APR22.puls	/lustre07/scratch/alexrees/bids/sub-022/ses-02/func/sub-022_ses-02_task-fmri_run-05_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC23_Session02_2024APR22/SUBC23_Session02_2024APR22_Peripheral/SUBC23_Session02_2024APR22.puls	/lustre07/scratch/alexrees/bids/sub-022/ses-02/func/sub-022_ses-02_task-fmri_run-07_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC23_Session02_2024APR22/SUBC23_Session02_2024APR22_Peripheral/SUBC23_Session02_2024APR22.puls	/lustre07/scratch/alexrees/bids/sub-022/ses-02/func/sub-022_ses-02_task-movie_run-01_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC23_Session02_2024APR22/SUBC23_Session02_2024APR22_Peripheral/SUBC23_Session02_2024APR22.puls	/lustre07/scratch/alexrees/bids/sub-022/ses-02/func/sub-022_ses-02_task-movie_run-03_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC23_Session02_2024APR22/SUBC23_Session02_2024APR22_Peripheral/SUBC23_Session02_2024APR22.puls	/lustre07/scratch/alexrees/bids/sub-022/ses-02/func/sub-022_ses-02_task-movie_run-05_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC23_Session02_2024APR22/SUBC23_Session02_2024APR22_Peripheral/SUBC23_Session02_2024APR22.puls	/lustre07/scratch/alexrees/bids/sub-022/ses-02/func/sub-022_ses-02_task-movie_run-07_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC23_Session02_2024APR22/SUBC23_Session02_2024APR22_Peripheral/SUBC23_Session02_2024APR22.puls	/lustre07/scratch/alexrees/bids/sub-022/ses-02/func/sub-022_ses-02_task-rest_run-01_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC23_Session02_2024APR22/SUBC23_Session02_2024APR22_Peripheral/SUBC23_Session02_2024APR22.resp	/lustre07/scratch/alexrees/bids/sub-022/ses-02/func/sub-022_ses-02_task-control_run-01_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC23_Session02_2024APR22/SUBC23_Session02_2024APR22_Peripheral/SUBC23_Session02_2024APR22.resp	/lustre07/scratch/alexrees/bids/sub-022/ses-02/func/sub-022_ses-02_task-control_run-03_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC23_Session02_2024APR22/SUBC23_Session02_2024APR22_Peripheral/SUBC23_Session02_2024APR22.resp	/lustre07/scratch/alexrees/bids/sub-022/ses-02/func/sub-022_ses-02_task-control_run-05_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC23_Session02_2024APR22/SUBC23_Session02_2024APR22_Peripheral/SUBC23_Session02_2024APR22.resp	/lustre07/scratch/alexrees/bids/sub-022/ses-02/func/sub-022_ses-02_task-fmri_run-01_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC23_Session02_2024APR22/SUBC23_Session02_2024APR22_Peripheral/SUBC23_Session02_2024APR22.resp	/lustre07/scratch/alexrees/bids/sub-022/ses-02/func/sub-022_ses-02_task-fmri_run-03_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC23_Session02_2024APR22/SUBC23_Session02_2024APR22_Peripheral/SUBC23_Session02_2024APR22.resp	/lustre07/scratch/alexrees/bids/sub-022/ses-02/func/sub-022_ses-02_task-fmri_run-05_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC23_Session02_2024APR22/SUBC23_Session02_2024APR22_Peripheral/SUBC23_Session02_2024APR22.resp	/lustre07/scratch/alexrees/bids/sub-022/ses-02/func/sub-022_ses-02_task-fmri_run-07_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC23_Session02_2024APR22/SUBC23_Session02_2024APR22_Peripheral/SUBC23_Session02_2024APR22.resp	/lustre07/scratch/alexrees/bids/sub-022/ses-02/func/sub-022_ses-02_task-movie_run-01_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC23_Session02_2024APR22/SUBC23_Session02_2024APR22_Peripheral/SUBC23_Session02_2024APR22.resp	/lustre07/scratch/alexrees/bids/sub-022/ses-02/func/sub-022_ses-02_task-movie_run-03_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC23_Session02_2024APR22/SUBC23_Session02_2024APR22_Peripheral/SUBC23_Session02_2024APR22.resp	/lustre07/scratch/alexrees/bids/sub-022/ses-02/func/sub-022_ses-02_task-movie_run-05_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC23_Session02_2024APR22/SUBC23_Session02_2024APR22_Peripheral/SUBC23_Session02_2024APR22.resp	/lustre07/scratch/alexrees/bids/sub-022/ses-02/func/sub-022_ses-02_task-movie_run-07_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC23_Session02_2024APR22/SUBC23_Session02_2024APR22_Peripheral/SUBC23_Session02_2024APR22.resp	/lustre07/scratch/alexrees/bids/sub-022/ses-02/func/sub-022_ses-02_task-rest_run-01_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC24-SESSION2-2024APR27/SUBC24-session2-2024-APR-27-peripheral/SUBC024_Session02_2024APR27.ecg	/lustre07/scratch/alexrees/bids/sub-023/ses-02/func/sub-023_ses-02_task-control_run-01_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment; hints=NrTrig=0 (no embedded volume triggers in footer)
/lustre06/project/6001995/raw_original/Control/SUBC24-SESSION2-2024APR27/SUBC24-session2-2024-APR-27-peripheral/SUBC024_Session02_2024APR27.ecg	/lustre07/scratch/alexrees/bids/sub-023/ses-02/func/sub-023_ses-02_task-control_run-03_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment; hints=NrTrig=0 (no embedded volume triggers in footer)
/lustre06/project/6001995/raw_original/Control/SUBC24-SESSION2-2024APR27/SUBC24-session2-2024-APR-27-peripheral/SUBC024_Session02_2024APR27.ecg	/lustre07/scratch/alexrees/bids/sub-023/ses-02/func/sub-023_ses-02_task-control_run-05_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment; hints=NrTrig=0 (no embedded volume triggers in footer)
/lustre06/project/6001995/raw_original/Control/SUBC24-SESSION2-2024APR27/SUBC24-session2-2024-APR-27-peripheral/SUBC024_Session02_2024APR27.ecg	/lustre07/scratch/alexrees/bids/sub-023/ses-02/func/sub-023_ses-02_task-fmri_run-01_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment; hints=NrTrig=0 (no embedded volume triggers in footer)
/lustre06/project/6001995/raw_original/Control/SUBC24-SESSION2-2024APR27/SUBC24-session2-2024-APR-27-peripheral/SUBC024_Session02_2024APR27.ecg	/lustre07/scratch/alexrees/bids/sub-023/ses-02/func/sub-023_ses-02_task-fmri_run-03_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment; hints=NrTrig=0 (no embedded volume triggers in footer)
/lustre06/project/6001995/raw_original/Control/SUBC24-SESSION2-2024APR27/SUBC24-session2-2024-APR-27-peripheral/SUBC024_Session02_2024APR27.ecg	/lustre07/scratch/alexrees/bids/sub-023/ses-02/func/sub-023_ses-02_task-fmri_run-05_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment; hints=NrTrig=0 (no embedded volume triggers in footer)
/lustre06/project/6001995/raw_original/Control/SUBC24-SESSION2-2024APR27/SUBC24-session2-2024-APR-27-peripheral/SUBC024_Session02_2024APR27.ecg	/lustre07/scratch/alexrees/bids/sub-023/ses-02/func/sub-023_ses-02_task-fmri_run-07_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment; hints=NrTrig=0 (no embedded volume triggers in footer)
/lustre06/project/6001995/raw_original/Control/SUBC24-SESSION2-2024APR27/SUBC24-session2-2024-APR-27-peripheral/SUBC024_Session02_2024APR27.ecg	/lustre07/scratch/alexrees/bids/sub-023/ses-02/func/sub-023_ses-02_task-movie_run-01_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment; hints=NrTrig=0 (no embedded volume triggers in footer)
/lustre06/project/6001995/raw_original/Control/SUBC24-SESSION2-2024APR27/SUBC24-session2-2024-APR-27-peripheral/SUBC024_Session02_2024APR27.ecg	/lustre07/scratch/alexrees/bids/sub-023/ses-02/func/sub-023_ses-02_task-movie_run-03_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment; hints=NrTrig=0 (no embedded volume triggers in footer)
/lustre06/project/6001995/raw_original/Control/SUBC24-SESSION2-2024APR27/SUBC24-session2-2024-APR-27-peripheral/SUBC024_Session02_2024APR27.ecg	/lustre07/scratch/alexrees/bids/sub-023/ses-02/func/sub-023_ses-02_task-movie_run-05_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment; hints=NrTrig=0 (no embedded volume triggers in footer)
/lustre06/project/6001995/raw_original/Control/SUBC24-SESSION2-2024APR27/SUBC24-session2-2024-APR-27-peripheral/SUBC024_Session02_2024APR27.ecg	/lustre07/scratch/alexrees/bids/sub-023/ses-02/func/sub-023_ses-02_task-movie_run-07_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment; hints=NrTrig=0 (no embedded volume triggers in footer)
/lustre06/project/6001995/raw_original/Control/SUBC24-SESSION2-2024APR27/SUBC24-session2-2024-APR-27-peripheral/SUBC024_Session02_2024APR27.ecg	/lustre07/scratch/alexrees/bids/sub-023/ses-02/func/sub-023_ses-02_task-rest_run-01_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment; hints=NrTrig=0 (no embedded volume triggers in footer)
/lustre06/project/6001995/raw_original/Control/SUBC24-SESSION2-2024APR27/SUBC24-session2-2024-APR-27-peripheral/SUBC024_Session02_2024APR27.ext	/lustre07/scratch/alexrees/bids/sub-023/ses-02/func/sub-023_ses-02_task-control_run-01_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC24-SESSION2-2024APR27/SUBC24-session2-2024-APR-27-peripheral/SUBC024_Session02_2024APR27.ext	/lustre07/scratch/alexrees/bids/sub-023/ses-02/func/sub-023_ses-02_task-control_run-03_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC24-SESSION2-2024APR27/SUBC24-session2-2024-APR-27-peripheral/SUBC024_Session02_2024APR27.ext	/lustre07/scratch/alexrees/bids/sub-023/ses-02/func/sub-023_ses-02_task-control_run-05_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC24-SESSION2-2024APR27/SUBC24-session2-2024-APR-27-peripheral/SUBC024_Session02_2024APR27.ext	/lustre07/scratch/alexrees/bids/sub-023/ses-02/func/sub-023_ses-02_task-fmri_run-01_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC24-SESSION2-2024APR27/SUBC24-session2-2024-APR-27-peripheral/SUBC024_Session02_2024APR27.ext	/lustre07/scratch/alexrees/bids/sub-023/ses-02/func/sub-023_ses-02_task-fmri_run-03_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC24-SESSION2-2024APR27/SUBC24-session2-2024-APR-27-peripheral/SUBC024_Session02_2024APR27.ext	/lustre07/scratch/alexrees/bids/sub-023/ses-02/func/sub-023_ses-02_task-fmri_run-05_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC24-SESSION2-2024APR27/SUBC24-session2-2024-APR-27-peripheral/SUBC024_Session02_2024APR27.ext	/lustre07/scratch/alexrees/bids/sub-023/ses-02/func/sub-023_ses-02_task-fmri_run-07_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC24-SESSION2-2024APR27/SUBC24-session2-2024-APR-27-peripheral/SUBC024_Session02_2024APR27.ext	/lustre07/scratch/alexrees/bids/sub-023/ses-02/func/sub-023_ses-02_task-movie_run-01_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC24-SESSION2-2024APR27/SUBC24-session2-2024-APR-27-peripheral/SUBC024_Session02_2024APR27.ext	/lustre07/scratch/alexrees/bids/sub-023/ses-02/func/sub-023_ses-02_task-movie_run-03_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC24-SESSION2-2024APR27/SUBC24-session2-2024-APR-27-peripheral/SUBC024_Session02_2024APR27.ext	/lustre07/scratch/alexrees/bids/sub-023/ses-02/func/sub-023_ses-02_task-movie_run-05_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC24-SESSION2-2024APR27/SUBC24-session2-2024-APR-27-peripheral/SUBC024_Session02_2024APR27.ext	/lustre07/scratch/alexrees/bids/sub-023/ses-02/func/sub-023_ses-02_task-movie_run-07_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC24-SESSION2-2024APR27/SUBC24-session2-2024-APR-27-peripheral/SUBC024_Session02_2024APR27.ext	/lustre07/scratch/alexrees/bids/sub-023/ses-02/func/sub-023_ses-02_task-rest_run-01_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC24-SESSION2-2024APR27/SUBC24-session2-2024-APR-27-peripheral/SUBC024_Session02_2024APR27.ext2	/lustre07/scratch/alexrees/bids/sub-023/ses-02/func/sub-023_ses-02_task-control_run-01_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC24-SESSION2-2024APR27/SUBC24-session2-2024-APR-27-peripheral/SUBC024_Session02_2024APR27.ext2	/lustre07/scratch/alexrees/bids/sub-023/ses-02/func/sub-023_ses-02_task-control_run-03_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC24-SESSION2-2024APR27/SUBC24-session2-2024-APR-27-peripheral/SUBC024_Session02_2024APR27.ext2	/lustre07/scratch/alexrees/bids/sub-023/ses-02/func/sub-023_ses-02_task-control_run-05_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC24-SESSION2-2024APR27/SUBC24-session2-2024-APR-27-peripheral/SUBC024_Session02_2024APR27.ext2	/lustre07/scratch/alexrees/bids/sub-023/ses-02/func/sub-023_ses-02_task-fmri_run-01_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC24-SESSION2-2024APR27/SUBC24-session2-2024-APR-27-peripheral/SUBC024_Session02_2024APR27.ext2	/lustre07/scratch/alexrees/bids/sub-023/ses-02/func/sub-023_ses-02_task-fmri_run-03_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC24-SESSION2-2024APR27/SUBC24-session2-2024-APR-27-peripheral/SUBC024_Session02_2024APR27.ext2	/lustre07/scratch/alexrees/bids/sub-023/ses-02/func/sub-023_ses-02_task-fmri_run-05_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC24-SESSION2-2024APR27/SUBC24-session2-2024-APR-27-peripheral/SUBC024_Session02_2024APR27.ext2	/lustre07/scratch/alexrees/bids/sub-023/ses-02/func/sub-023_ses-02_task-fmri_run-07_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC24-SESSION2-2024APR27/SUBC24-session2-2024-APR-27-peripheral/SUBC024_Session02_2024APR27.ext2	/lustre07/scratch/alexrees/bids/sub-023/ses-02/func/sub-023_ses-02_task-movie_run-01_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC24-SESSION2-2024APR27/SUBC24-session2-2024-APR-27-peripheral/SUBC024_Session02_2024APR27.ext2	/lustre07/scratch/alexrees/bids/sub-023/ses-02/func/sub-023_ses-02_task-movie_run-03_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC24-SESSION2-2024APR27/SUBC24-session2-2024-APR-27-peripheral/SUBC024_Session02_2024APR27.ext2	/lustre07/scratch/alexrees/bids/sub-023/ses-02/func/sub-023_ses-02_task-movie_run-05_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC24-SESSION2-2024APR27/SUBC24-session2-2024-APR-27-peripheral/SUBC024_Session02_2024APR27.ext2	/lustre07/scratch/alexrees/bids/sub-023/ses-02/func/sub-023_ses-02_task-movie_run-07_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC24-SESSION2-2024APR27/SUBC24-session2-2024-APR-27-peripheral/SUBC024_Session02_2024APR27.ext2	/lustre07/scratch/alexrees/bids/sub-023/ses-02/func/sub-023_ses-02_task-rest_run-01_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC24-SESSION2-2024APR27/SUBC24-session2-2024-APR-27-peripheral/SUBC024_Session02_2024APR27.pmu	/lustre07/scratch/alexrees/bids/sub-023/ses-02/func/sub-023_ses-02_task-control_run-01_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC24-SESSION2-2024APR27/SUBC24-session2-2024-APR-27-peripheral/SUBC024_Session02_2024APR27.pmu	/lustre07/scratch/alexrees/bids/sub-023/ses-02/func/sub-023_ses-02_task-control_run-03_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
/lustre06/project/6001995/raw_original/Control/SUBC24-SESSION2-2024APR27/SUBC24-session2-2024-APR-27-peripheral/SUBC024_Session02_2024APR27.pmu	/lustre07/scratch/alexrees/bids/sub-023/ses-02/func/sub-023_ses-02_task-control_run-05_bold.nii.gz	AMBIGUOUS	Same subject/session; 12 BOLD candidates; session-wide Siemens log cannot be uniquely assigned without validated clock/trigger alignment
